URL,NombreTelefono,Colores,ImagenTelefono,Marca,Disponible,Sistema Operativo,Almacenamiento,Tiene SIM,Bateria,Tiene Audifonos,Tiene Bluetooth,Cable Conexion,Camara,Camara Video,Tiene Lector Huella,Tiene Localizacion,Tiene Memoria Adicional,Tiene NFC,Tamanio,Precio Fabrica,Procesamiento,Tiene Radio,RAM,Reciente,Reconocimiento Rostro,Resolucion,Selfie,Selfie Video
https://www.gsmarena.com/samsung_galaxy_a40-9642.php,Samsung Galaxy A40,"Black, White, Blue, Coral",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a40.jpg,Samsung,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/huawei_y_max-9643.php,Huawei Y Max,"Midnight Black, White, Amber Brown",https://fdn2.gsmarena.com/vv/bigpic/huawei-y-max-ars-l22.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Grande,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/huawei_enjoy_9s-9644.php,Huawei Enjoy 9s,"Aurora Blue, Nebula Blue, Phantom Black, Coral Red",https://fdn2.gsmarena.com/vv/bigpic/huawei-p-smart-plus-2019-starlight-blue.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/huawei_enjoy_9e-9645.php,Huawei Enjoy 9e,"Midnight Black, Modern Black, Sapphire Blue, Amber Brown",https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-9e2.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/samsung_galaxy_a70-9646.php,Samsung Galaxy A70,"Coral, Blue, Black, White",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a70.jpg,Samsung,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/motorola_one_vision-9647.php,Motorola One Vision,"Bronze gradient, Sapphire gradient",https://fdn2.gsmarena.com/vv/bigpic/motorola-one-vision.jpg,Motorola,1,android,Alta,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Alto,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/vivo_s1_(china)-9649.php,vivo S1 (China),"Blue, Pink, Ice black",https://fdn2.gsmarena.com/vv/bigpic/vivo-s1.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/samsung_galaxy_tab_a_8_0_&amp;_s_pen_(2019)-9651.php,Samsung Galaxy Tab A 8.0 & S Pen (2019),"Black, Gray",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-a-s-pen-sm-p205.jpg,Samsung,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,No,Si,Si,No,Grande,Bajo,Media,No,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/nokia_x71-9652.php,Nokia X71,Black,https://fdn2.gsmarena.com/vv/bigpic/nokia-x71.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/oppo_a7n-9653.php,Oppo A7n,Green,https://fdn2.gsmarena.com/vv/bigpic/oppo-a7n.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Baja
https://www.gsmarena.com/oppo_reno_10x_zoom-9654.php,Oppo Reno 10x zoom,"Ocean Green, Jet Black, Mist Pink, Ocean Blue",https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-10x-zoom.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,Si,Si,Mediano,Alto,Media,No,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/lenovo_k6_enjoy-9655.php,Lenovo K6 Enjoy,"Blue, Black",https://fdn2.gsmarena.com/vv/bigpic/lenovo-k6-enjoy.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/infinix_zero_6-9656.php,Infinix Zero 6,"Black, Gold",https://fdn2.gsmarena.com/vv/bigpic/infinix-zero-6.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,Otro,Media,Mediana,Si,Si,Si,No,Mediano,Bajo,Media,Si,Alta,Reciente,No,Media,Alta,Baja
https://www.gsmarena.com/infinix_zero_6_pro-9657.php,Infinix Zero 6 Pro,Sapphire Cyan,https://fdn2.gsmarena.com/vv/bigpic/infinix-zero-6.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,Otro,Media,Mediana,Si,Si,Si,No,Mediano,Bajo,Media,Si,Alta,Reciente,No,Media,Alta,Baja
https://www.gsmarena.com/infinix_hot_7-9658.php,Infinix Hot 7,"Sandstone Black, Sapphire Blue, Blush Gold, Bordeaux Red",https://fdn2.gsmarena.com/vv/bigpic/infinix-hot7.jpg,Otra marca,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Baja,Si,Baja,Reciente,No,Media,Media,Media
https://www.gsmarena.com/samsung_galaxy_a80-9659.php,Samsung Galaxy A80,"Angel Gold, Ghost White, Phantom Black",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a80-.jpg,Samsung,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,Si,Alta,Reciente,No,Media,Baja,Alta
https://www.gsmarena.com/vivo_x27_pro-9660.php,vivo X27 Pro,"Black, White",https://fdn2.gsmarena.com/vv/bigpic/vivo-x27-pro.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/samsung_galaxy_a20e-9661.php,Samsung Galaxy A20e,"Black, White, Blue, Coral",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a20e.jpg,Samsung,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/honor_8a_pro-9662.php,Honor 8A Pro,"Black, Blue, Red, Gold",https://fdn2.gsmarena.com/vv/bigpic/huawei-8a-pro.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/honor_20i-9663.php,Honor 20i,"Gradient Blue, Gradient red, Magic Night Black",https://fdn2.gsmarena.com/vv/bigpic/honor-20i.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/honor_8s-9664.php,Honor 8S,"Black, Gold, Blue",https://fdn2.gsmarena.com/vv/bigpic/honor-8s-.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/samsung_galaxy_tab_a_8_0_(2018)-9665.php,Samsung Galaxy Tab A 8.0 (2018),Black,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-taba-t387-sm-t387.jpg,Samsung,1,android,Media,Si,Alta,Si,Si,microUSB,Baja,Mediana,No,Si,Si,No,Grande,Medio,Baja,No,Media,Reciente,No,Media,Baja,Baja
https://www.gsmarena.com/vivo_y17-9666.php,vivo Y17,"Mineral Blue, Mystic Purple, Peach Pink, Peacock Blue",https://fdn2.gsmarena.com/vv/bigpic/vivo-y17.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/asus_zenfone_live_(l2)-9667.php,Asus ZenFone Live (L2),"Rocket Red, Cosmic Blue",https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-live-l2.jpg,Otra marca,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Bajo,Baja,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/huawei_mediapad_m5_lite_8-9668.php,Huawei MediaPad M5 Lite 8,"Champagne Gold, Space Gray",https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m5-lite-8-inch.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Grande,Medio,Media,No,Media,Reciente,No,Alta,Media,Baja
https://www.gsmarena.com/realme_3_pro-9669.php,Realme 3 Pro,"Carbon Gray, Nitro Blue, Lightning Purple",https://fdn2.gsmarena.com/vv/bigpic/realme-3pro.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/realme_c2-9670.php,Realme C2,"Diamond Black, Diamond Blue, Diamond Sapphire, Diamond Ruby",https://fdn2.gsmarena.com/vv/bigpic/realme-c2.jpg,Otra marca,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Bajo,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/lenovo_z6_pro-9671.php,Lenovo Z6 Pro,"Red, Blue/Green",https://fdn2.gsmarena.com/vv/bigpic/lenovo-z6-pro.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Alto,Media,Si,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/samsung_galaxy_view2-9672.php,Samsung Galaxy View2,Dark Grey,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-view2-sm-t927--.jpg,Samsung,1,android,Media,Si,Alta,Si,Si,USB Type-C,Baja,Baja,No,Si,Si,No,Grande,Alto,Media,No,Media,Reciente,No,Media,Media,Alta
https://www.gsmarena.com/oppo_a1k-9673.php,Oppo A1k,"Black, Red",https://fdn2.gsmarena.com/vv/bigpic/oppo-a1k.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/xiaomi_redmi_y3-9674.php,Xiaomi Redmi Y3,"Elegant Blue, Bold Red, Prime Black",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-y3.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/huawei_y5_(2019)-9675.php,Huawei Y5 (2019),"Midnight Black, Modern Black, Sapphire Blue, Amber Brown",https://fdn2.gsmarena.com/vv/bigpic/huawei-y5-2019.jpg,Otra marca,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,Si,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/oppo_reno_5g-9676.php,Oppo Reno 5G,"Ocean Green, Jet Black",https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-10x-zoom.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,Si,Si,Mediano,Alto,Media,No,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/oppo_a9-9677.php,Oppo A9,"Mica Green, Ice Jade White, Fluorite Purple",https://fdn2.gsmarena.com/vv/bigpic/oppo-a9.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/infinix_s4-9678.php,Infinix S4,"Space gray, nebula blue, twilight purple",https://fdn2.gsmarena.com/vv/bigpic/infinix-hot-s4.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Bajo,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/infinix_hot_7_pro-9679.php,Infinix Hot 7 Pro,"Midnight Black, Mocha Brown, Bordeaux Red, Aqua Blue",https://fdn2.gsmarena.com/vv/bigpic/infinix-hot-7-pro.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/infinix_smart3_plus-9680.php,Infinix Smart3 Plus,"Midnight Black, Aqua Blue, Cosmic Purple, Bordeaux Red, Mocha Brown",https://fdn2.gsmarena.com/vv/bigpic/infinix-smart3-plus.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/vivo_z3x-9681.php,vivo Z3x,"Black, Red, Aurora",https://fdn2.gsmarena.com/vv/bigpic/vivo-z3x.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Baja
https://www.gsmarena.com/motorola_moto_e6-9682.php,Motorola Moto E6,"Starry Black, Navy Blue",https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-e6-xt2005-navy-blue.jpg,Motorola,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/energizer_hardcase_h10-9683.php,Energizer Hardcase H10,Black,https://fdn2.gsmarena.com/vv/bigpic/energizer-hardcase-h10.jpg,Otra marca,1,,Baja,Si,Baja,Si,Si,microUSB,Baja,Baja,No,No,Si,No,Chico,Bajo,Media,Si,Baja,Reciente,No,Media,Baja,Baja
https://www.gsmarena.com/energizer_energy_e12-9684.php,Energizer Energy E12,Black,https://fdn2.gsmarena.com/vv/bigpic/energizer-energy-e12.jpg,Otra marca,1,,Baja,Si,Baja,Si,Si,microUSB,Baja,Baja,No,No,Si,No,Chico,Bajo,Media,Si,Baja,Reciente,No,Media,Baja,Baja
https://www.gsmarena.com/allview_soul_x6_xtreme-9685.php,Allview Soul X6 Xtreme,Urban Violet,https://fdn2.gsmarena.com/vv/bigpic/allview-x6-xtr.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,No,Mediano,Alto,Media,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/allview_p10_pro-9686.php,Allview P10 Pro,Dark Green,https://fdn2.gsmarena.com/vv/bigpic/allview-p10-pro.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Bajo,Baja,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/allview_p10_max-9687.php,Allview P10 Max,Blue Purple,https://fdn2.gsmarena.com/vv/bigpic/allview-p10-max.jpg,Otra marca,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Bajo,Baja,Si,Baja,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/allview_p10_mini-9688.php,Allview P10 Mini,Black,https://fdn2.gsmarena.com/vv/bigpic/allview-p10-mini.jpg,Otra marca,1,android,Baja,Si,Baja,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Chico,Bajo,Baja,Si,Baja,Reciente,No,Baja,Baja,Baja
https://www.gsmarena.com/oneplus_7_pro-9689.php,OnePlus 7 Pro,"Mirror Grey, Almond, Nebula Blue",https://fdn2.gsmarena.com/vv/bigpic/oneplus-7-pro-r1.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Reciente,No,Alta,Alta,Media
https://www.gsmarena.com/google_pixel_3a_xl-9690.php,Google Pixel 3a XL,"Just Black, Clearly White, Purple-ish",https://fdn2.gsmarena.com/vv/bigpic/google-pixel-3a-xl-.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,No,Si,Mediano,Medio,Media,No,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/motorola_moto_z4-9691.php,Motorola Moto Z4,"Flash Grey, Frost White",https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-z4-r.jpg,Motorola,1,android,Alta,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Alto,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/zte_nubia_red_magic_3-9692.php,ZTE nubia Red Magic 3,"Black, Red, Camouflage, Red/Blue",https://fdn2.gsmarena.com/vv/bigpic/nubia-red-magic-3.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,No,Mediano,Alto,Media,No,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/huawei_p_smart_z-9694.php,Huawei P Smart Z,"Emerald Green, Midnight Black, Sapphire Blue",https://fdn2.gsmarena.com/vv/bigpic/huawei-p-smart-z-.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/zte_axon_10_pro-9695.php,ZTE Axon 10 Pro,Blue,https://fdn2.gsmarena.com/vv/bigpic/zte-axon-10-pro-4g.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Alto,Media,No,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/vivo_s1_pro_(china)-9696.php,vivo S1 Pro (China),"Blue, Red, Midsummer dream",https://fdn2.gsmarena.com/vv/bigpic/vivo-s1-pro.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,microUSB,Alta,Mediana,Si,Si,Si,No,Mediano,Alto,Media,Si,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/zte_blade_a7-9697.php,ZTE Blade A7,"Black, Blue, Black/blue",https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a7.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Baja,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/asus_zenfone_6_zs630kl-9698.php,Asus Zenfone 6 ZS630KL,"Midnight Black, Twilight Silver",https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-6-zs630kl.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Alta,Alta,Si,Si,Si,Si,Mediano,Alto,Media,Si,Alta,Reciente,No,Media,Baja,Alta
https://www.gsmarena.com/oppo_k3-9699.php,Oppo K3,"Black, Nebula Purple, Morning White",https://fdn2.gsmarena.com/vv/bigpic/oppo-k3.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,No,No,Mediano,Medio,Media,Si,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/realme_x-9700.php,Realme X,"Steam white, Punk Blue",https://fdn2.gsmarena.com/vv/bigpic/realme-x.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/zte_blade_a7_vita-9701.php,ZTE Blade A7 Vita,"Black, Blue",https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a7-vista.jpg,Otra marca,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Baja,No,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/oppo_reno_z-9702.php,Oppo Reno Z,"Jet Black, Aurora Purple - EuropeStar Purple, Extreme Night Black, Coral Orange, Bead White - China",https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-z.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/huawei_p20_lite_(2019)-9703.php,Huawei P20 lite (2019),"Midnight Black, Crush Blue, Charming Red",https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-lite-2019-.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/oneplus_7_pro_5g-9704.php,OnePlus 7 Pro 5G,"Mirror Grey, Almond, Nebula Blue",https://fdn2.gsmarena.com/vv/bigpic/oneplus-7-pro-r1.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/huawei_mate_20_x_(5g)-9705.php,Huawei Mate 20 X (5G),Emerald Green,https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-20x-5g-.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Grande,Alto,Media,No,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/oppo_a9x-9706.php,Oppo A9x,"Meteorite Black, Ice Jade White",https://fdn2.gsmarena.com/vv/bigpic/oppo-a9.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,microUSB,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/xiaomi_redmi_note_7s-9707.php,Xiaomi Redmi Note 7S,"Onyx Black, Sapphire Blue, Ruby Red, Astro White",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-7s.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/xiaomi_redmi_k20_pro-9708.php,Xiaomi Redmi K20 Pro,"Carbon black, Flame red, Glacier blue, Summer Honey, Pearl White",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-k20pro-.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,Si,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/allview_soul_x6_mini-9709.php,Allview Soul X6 Mini,Indigo Blue,https://fdn2.gsmarena.com/vv/bigpic/allview-soul-x6-mini.jpg,Otra marca,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Bajo,Media,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/honor_20_pro-9710.php,Honor 20 Pro,"Phantom Blue, Phantom Black, Icelandic Illusion",https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-20-pro-r.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/lenovo_z6_youth-9711.php,Lenovo Z6 Youth,"Red, Green",https://fdn2.gsmarena.com/vv/bigpic/lenovo-z6-youth.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/zte_blade_a5_(2019)-9712.php,ZTE Blade A5 (2019),"Black, Blue",https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a5-2019.jpg,Otra marca,1,android,Baja,Si,Baja,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/zte_blade_a3_(2019)-9713.php,ZTE Blade A3 (2019),"Black, Blue",https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a3-2019.jpg,Otra marca,1,android,Baja,Si,Baja,Si,Si,microUSB,Media,Baja,No,Si,Si,No,Chico,Bajo,Baja,Si,Baja,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/zte_blade_l8-9714.php,ZTE Blade L8,"Black, Blue",https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a3-2019.jpg,Otra marca,1,android,Baja,Si,Baja,Si,Si,microUSB,Media,Baja,No,Si,Si,No,Chico,Bajo,Baja,Si,Baja,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/zte_blade_v10_vita-9715.php,ZTE Blade V10 Vita,"Black, Green",https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v10-vita.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,Si,Mediano,Bajo,Media,Si,Media,Reciente,No,Media,Media,Baja
https://www.gsmarena.com/xiaomi_redmi_7a-9716.php,Xiaomi Redmi 7A,"Matte Black, Morning blue, Matte Blue, Matte Gold, Gem Red, Gem Blue",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-7a-mzb8008in.jpg,Otra marca,1,android,Baja,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/vivo_z5x-9717.php,vivo Z5x,"Black, Dark Gray, Blue",https://fdn2.gsmarena.com/vv/bigpic/vivo-z5x.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,No,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/blu_g9-9718.php,BLU G9,"Black, Blue",https://fdn2.gsmarena.com/vv/bigpic/blu-g9.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Reciente,No,Media,Media,Media
https://www.gsmarena.com/vivo_y15-9719.php,vivo Y15,"Aqua Blue, Burgundy Red",https://fdn2.gsmarena.com/vv/bigpic/vivo-y15-new.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Bajo,Media,Si,Media,Reciente,No,Media,Alta,Media
https://www.gsmarena.com/xiaomi_redmi_k20-9720.php,Xiaomi Redmi K20,"Carbon black, Red flame, Glacier blue, Pearl White",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-k20pro-.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Medio,Media,Si,Alta,Reciente,No,Media,Alta,Media
